client_id,sample_count,label_entropy,group_entropy,label_distribution,group_distribution,joint_distribution,seed,partition,source_file,evidence_type
1,2564,0.8037755794293677,0.8877709088882934,"{""0"": 1935, ""1"": 629}","{""Female"": 783, ""Male"": 1781}","{""0|Female"": 690, ""0|Male"": 1245, ""1|Female"": 93, ""1|Male"": 536}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
2,2564,0.8356524400081357,0.8972543939232421,"{""0"": 1882, ""1"": 682}","{""Female"": 804, ""Male"": 1760}","{""0|Female"": 713, ""0|Male"": 1169, ""1|Female"": 91, ""1|Male"": 591}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
3,2564,0.7882561505500254,0.911657964511513,"{""0"": 1959, ""1"": 605}","{""Female"": 838, ""Male"": 1726}","{""0|Female"": 743, ""0|Male"": 1216, ""1|Female"": 95, ""1|Male"": 510}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
4,2564,0.8137414145402377,0.9285892824257278,"{""0"": 1919, ""1"": 645}","{""Female"": 882, ""Male"": 1682}","{""0|Female"": 783, ""0|Male"": 1136, ""1|Female"": 99, ""1|Male"": 546}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
5,2564,0.8198182156076766,0.8994458527272914,"{""0"": 1909, ""1"": 655}","{""Female"": 809, ""Male"": 1755}","{""0|Female"": 711, ""0|Male"": 1198, ""1|Female"": 98, ""1|Male"": 557}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
6,2564,0.7980367719386843,0.9092006505968704,"{""0"": 1944, ""1"": 620}","{""Female"": 832, ""Male"": 1732}","{""0|Female"": 717, ""0|Male"": 1227, ""1|Female"": 115, ""1|Male"": 505}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
7,2563,0.8205732518901382,0.9297989640185412,"{""0"": 1907, ""1"": 656}","{""Female"": 885, ""Male"": 1678}","{""0|Female"": 773, ""0|Male"": 1134, ""1|Female"": 112, ""1|Male"": 544}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
8,2563,0.7943128282799047,0.9130055167906248,"{""0"": 1949, ""1"": 614}","{""Female"": 841, ""Male"": 1722}","{""0|Female"": 752, ""0|Male"": 1197, ""1|Female"": 89, ""1|Male"": 525}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
9,2563,0.7975487102586989,0.9047375077906802,"{""0"": 1944, ""1"": 619}","{""Female"": 821, ""Male"": 1742}","{""0|Female"": 744, ""0|Male"": 1200, ""1|Female"": 77, ""1|Male"": 542}",6006,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/iid/entropy_by_client.csv,measured
0,6738,0.6260516921238422,0.866405686511682,"{""0"": 5683, ""1"": 1055}","{""Female"": 4796, ""Male"": 1942}","{""0|Female"": 4777, ""0|Male"": 906, ""1|Female"": 19, ""1|Male"": 1036}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
1,796,0.0639867298084044,0.653897214981187,"{""0"": 790, ""1"": 6}","{""Female"": 662, ""Male"": 134}","{""0|Female"": 660, ""0|Male"": 130, ""1|Female"": 2, ""1|Male"": 4}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
2,2743,0.9767619833560244,0.993051425130562,"{""0"": 1617, ""1"": 1126}","{""Female"": 1506, ""Male"": 1237}","{""0|Female"": 1454, ""0|Male"": 163, ""1|Female"": 52, ""1|Male"": 1074}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
3,4505,0.4982062531936025,0.5101745487851738,"{""0"": 4012, ""1"": 493}","{""Female"": 511, ""Male"": 3994}","{""0|Female"": 113, ""0|Male"": 3899, ""1|Female"": 398, ""1|Male"": 95}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
4,130,0.0,0.06507307495461,"{""0"": 130, ""1"": 0}","{""Female"": 1, ""Male"": 129}","{""0|Female"": 1, ""0|Male"": 129}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
5,410,0.506501809234841,0.6424162200958232,"{""0"": 46, ""1"": 364}","{""Female"": 343, ""Male"": 67}","{""0|Female"": 33, ""0|Male"": 13, ""1|Female"": 310, ""1|Male"": 54}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
6,979,0.9808883222597952,0.8067955503968327,"{""0"": 410, ""1"": 569}","{""Female"": 242, ""Male"": 737}","{""0|Female"": 149, ""0|Male"": 261, ""1|Female"": 93, ""1|Male"": 476}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
7,3012,0.2229609705506417,0.0293638999697032,"{""0"": 2904, ""1"": 108}","{""Female"": 9, ""Male"": 3003}","{""0|Female"": 8, ""0|Male"": 2896, ""1|Female"": 1, ""1|Male"": 107}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
8,3827,0.8918509463247499,0.3391376485539379,"{""0"": 1182, ""1"": 2645}","{""Female"": 241, ""Male"": 3586}","{""0|Female"": 173, ""0|Male"": 1009, ""1|Female"": 68, ""1|Male"": 2577}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
9,2497,0.0559009568080195,0.0133874797458491,"{""0"": 2481, ""1"": 16}","{""Female"": 3, ""Male"": 2494}","{""0|Female"": 1, ""0|Male"": 2480, ""1|Female"": 2, ""1|Male"": 14}",6006,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
0,2849,0.9909374148437116,0.8105819805864651,"{""0"": 1584, ""1"": 1265}","{""Female"": 711, ""Male"": 2138}","{""0|Female"": 678, ""0|Male"": 906, ""1|Female"": 33, ""1|Male"": 1232}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
1,1584,0.8609652558547648,0.638161945314006,"{""0"": 1134, ""1"": 450}","{""Female"": 256, ""Male"": 1328}","{""0|Female"": 201, ""0|Male"": 933, ""1|Female"": 55, ""1|Male"": 395}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
2,4067,0.4155864815566044,0.4582255872863939,"{""0"": 3726, ""1"": 341}","{""Female"": 393, ""Male"": 3674}","{""0|Female"": 165, ""0|Male"": 3561, ""1|Female"": 228, ""1|Male"": 113}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
3,1121,0.7052073316335954,0.999792765854127,"{""0"": 906, ""1"": 215}","{""Female"": 551, ""Male"": 570}","{""0|Female"": 516, ""0|Male"": 390, ""1|Female"": 35, ""1|Male"": 180}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
4,3238,0.2300951035260069,0.9737334830750876,"{""0"": 3117, ""1"": 121}","{""Female"": 1311, ""Male"": 1927}","{""0|Female"": 1213, ""0|Male"": 1904, ""1|Female"": 98, ""1|Male"": 23}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
5,2141,0.92349859090784,0.294182996465792,"{""0"": 1416, ""1"": 725}","{""Female"": 111, ""Male"": 2030}","{""0|Female"": 105, ""0|Male"": 1311, ""1|Female"": 6, ""1|Male"": 719}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
6,5223,0.9403902842083558,0.9888335022839616,"{""0"": 3357, ""1"": 1866}","{""Female"": 2936, ""Male"": 2287}","{""0|Female"": 2936, ""0|Male"": 421, ""1|Male"": 1866}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
7,1741,0.7100547906883804,0.8695434072442716,"{""0"": 1403, ""1"": 338}","{""Female"": 1235, ""Male"": 506}","{""0|Female"": 1231, ""0|Male"": 172, ""1|Female"": 4, ""1|Male"": 334}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
8,1404,0.925254245152298,0.9582831238219734,"{""0"": 478, ""1"": 926}","{""Female"": 534, ""Male"": 870}","{""0|Female"": 131, ""0|Male"": 347, ""1|Female"": 403, ""1|Male"": 523}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
9,2269,0.3254472466907661,0.5340552357679665,"{""0"": 2134, ""1"": 135}","{""Female"": 276, ""Male"": 1993}","{""0|Female"": 193, ""0|Male"": 1941, ""1|Female"": 83, ""1|Male"": 52}",6006,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6006/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
0,2564,0.7713440598729444,0.91997663763781,"{""0"": 1984, ""1"": 580}","{""Female"": 859, ""Male"": 1705}","{""0|Female"": 778, ""0|Male"": 1206, ""1|Female"": 81, ""1|Male"": 499}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
1,2564,0.8228132756590831,0.902042078280013,"{""0"": 1904, ""1"": 660}","{""Female"": 815, ""Male"": 1749}","{""0|Female"": 729, ""0|Male"": 1175, ""1|Female"": 86, ""1|Male"": 574}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
2,2564,0.8222165643311006,0.9037526441935162,"{""0"": 1905, ""1"": 659}","{""Female"": 819, ""Male"": 1745}","{""0|Female"": 718, ""0|Male"": 1187, ""1|Female"": 101, ""1|Male"": 558}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
3,2564,0.8251886517165775,0.899009595944974,"{""0"": 1900, ""1"": 664}","{""Female"": 808, ""Male"": 1756}","{""0|Female"": 703, ""0|Male"": 1197, ""1|Female"": 105, ""1|Male"": 559}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
4,2564,0.8037755794293677,0.9108428562294696,"{""0"": 1935, ""1"": 629}","{""Female"": 836, ""Male"": 1728}","{""0|Female"": 736, ""0|Male"": 1199, ""1|Female"": 100, ""1|Male"": 529}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
5,2564,0.8037755794293677,0.9087875978470054,"{""0"": 1935, ""1"": 629}","{""Female"": 831, ""Male"": 1733}","{""0|Female"": 732, ""0|Male"": 1203, ""1|Female"": 99, ""1|Male"": 530}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
6,2564,0.8094183718260385,0.9067072947014674,"{""0"": 1926, ""1"": 638}","{""Female"": 826, ""Male"": 1738}","{""0|Female"": 738, ""0|Male"": 1188, ""1|Female"": 88, ""1|Male"": 550}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
7,2563,0.8311997298135428,0.9085077401393996,"{""0"": 1889, ""1"": 674}","{""Female"": 830, ""Male"": 1733}","{""0|Female"": 733, ""0|Male"": 1156, ""1|Female"": 97, ""1|Male"": 577}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
8,2563,0.8205732518901382,0.9146111430987772,"{""0"": 1907, ""1"": 656}","{""Female"": 845, ""Male"": 1718}","{""0|Female"": 756, ""0|Male"": 1151, ""1|Female"": 89, ""1|Male"": 567}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
9,2563,0.7803910017141505,0.9146111430987772,"{""0"": 1970, ""1"": 593}","{""Female"": 845, ""Male"": 1718}","{""0|Female"": 746, ""0|Male"": 1224, ""1|Female"": 99, ""1|Male"": 494}",6007,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/iid/entropy_by_client.csv,measured
0,5022,0.8114358882485873,0.7765993417992313,"{""0"": 3766, ""1"": 1256}","{""Female"": 1151, ""Male"": 3871}","{""0|Female"": 1151, ""0|Male"": 2615, ""1|Male"": 1256}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
1,207,0.0441192831044316,0.0,"{""0"": 206, ""1"": 1}","{""Female"": 0, ""Male"": 207}","{""0|Male"": 206, ""1|Male"": 1}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
2,2992,0.98719806747967,0.9847688027915458,"{""0"": 1695, ""1"": 1297}","{""Female"": 1713, ""Male"": 1279}","{""0|Female"": 1624, ""0|Male"": 71, ""1|Female"": 89, ""1|Male"": 1208}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
3,932,0.092519230968518,0.8495965510908606,"{""0"": 11, ""1"": 921}","{""Female"": 257, ""Male"": 675}","{""0|Female"": 11, ""1|Female"": 246, ""1|Male"": 675}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
4,315,0.4936602958965112,0.0,"{""0"": 281, ""1"": 34}","{""Female"": 315, ""Male"": 0}","{""0|Female"": 281, ""1|Female"": 34}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
5,4739,0.0217970260994017,0.1309077666938267,"{""0"": 4729, ""1"": 10}","{""Female"": 86, ""Male"": 4653}","{""0|Female"": 78, ""0|Male"": 4651, ""1|Female"": 8, ""1|Male"": 2}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
6,5072,0.995235041835254,0.9676539377150584,"{""0"": 2742, ""1"": 2330}","{""Female"": 3071, ""Male"": 2001}","{""0|Female"": 2525, ""0|Male"": 217, ""1|Female"": 546, ""1|Male"": 1784}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
7,1396,0.0455240698310294,0.2990423299562778,"{""0"": 1389, ""1"": 7}","{""Female"": 74, ""Male"": 1322}","{""0|Female"": 72, ""0|Male"": 1317, ""1|Female"": 2, ""1|Male"": 5}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
8,3474,0.0183400138348456,0.995308927385324,"{""0"": 3468, ""1"": 6}","{""Female"": 1597, ""Male"": 1877}","{""0|Female"": 1597, ""0|Male"": 1871, ""1|Male"": 6}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
9,1488,0.9335869855323568,0.212146595650742,"{""0"": 968, ""1"": 520}","{""Female"": 50, ""Male"": 1438}","{""0|Female"": 30, ""0|Male"": 938, ""1|Female"": 20, ""1|Male"": 500}",6007,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
0,2181,0.4014032406506307,0.8952215845507505,"{""0"": 2007, ""1"": 174}","{""Female"": 1501, ""Male"": 680}","{""0|Female"": 1453, ""0|Male"": 554, ""1|Female"": 48, ""1|Male"": 126}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
1,3247,0.5933761617338765,0.5252392187622524,"{""0"": 2781, ""1"": 466}","{""Female"": 385, ""Male"": 2862}","{""0|Female"": 360, ""0|Male"": 2421, ""1|Female"": 25, ""1|Male"": 441}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
2,1297,0.8182294322893057,0.6809870075438499,"{""0"": 967, ""1"": 330}","{""Female"": 234, ""Male"": 1063}","{""0|Female"": 101, ""0|Male"": 866, ""1|Female"": 133, ""1|Male"": 197}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
3,4604,0.4519670657474429,0.7769040568327732,"{""0"": 4168, ""1"": 436}","{""Female"": 1056, ""Male"": 3548}","{""0|Female"": 962, ""0|Male"": 3206, ""1|Female"": 94, ""1|Male"": 342}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
4,5117,0.9601587056203342,0.9257915546465488,"{""0"": 3157, ""1"": 1960}","{""Female"": 1745, ""Male"": 3372}","{""0|Female"": 1625, ""0|Male"": 1532, ""1|Female"": 120, ""1|Male"": 1840}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
5,3623,0.6469155452352344,0.7591279152704292,"{""0"": 3024, ""1"": 599}","{""Female"": 795, ""Male"": 2828}","{""0|Female"": 682, ""0|Male"": 2342, ""1|Female"": 113, ""1|Male"": 486}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
6,1350,0.8711014065341873,0.5645057502513601,"{""0"": 394, ""1"": 956}","{""Female"": 179, ""Male"": 1171}","{""0|Female"": 61, ""0|Male"": 333, ""1|Female"": 118, ""1|Male"": 838}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
7,1230,0.474128853429181,0.3502562325891722,"{""0"": 125, ""1"": 1105}","{""Female"": 81, ""Male"": 1149}","{""0|Female"": 73, ""0|Male"": 52, ""1|Female"": 8, ""1|Male"": 1097}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
8,979,0.1203841667709561,0.7422824883844407,"{""0"": 963, ""1"": 16}","{""Female"": 773, ""Male"": 206}","{""0|Female"": 771, ""0|Male"": 192, ""1|Female"": 2, ""1|Male"": 14}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
9,2009,0.6559596537193567,0.7619992262306953,"{""0"": 1669, ""1"": 340}","{""Female"": 1565, ""Male"": 444}","{""0|Female"": 1281, ""0|Male"": 388, ""1|Female"": 284, ""1|Male"": 56}",6007,joint_dirichlet_1.0,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6007/clients_10/joint_dirichlet_1.0/entropy_by_client.csv,measured
0,2564,0.8186121231009023,0.9087875978470054,"{""0"": 1911, ""1"": 653}","{""Female"": 831, ""Male"": 1733}","{""0|Female"": 744, ""0|Male"": 1167, ""1|Female"": 87, ""1|Male"": 566}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
1,2564,0.8533592572218709,0.9132762165878242,"{""0"": 1850, ""1"": 714}","{""Female"": 842, ""Male"": 1722}","{""0|Female"": 727, ""0|Male"": 1123, ""1|Female"": 115, ""1|Male"": 599}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
2,2564,0.8112781244591328,0.9041777603451744,"{""0"": 1923, ""1"": 641}","{""Female"": 820, ""Male"": 1744}","{""0|Female"": 725, ""0|Male"": 1198, ""1|Female"": 95, ""1|Male"": 546}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
3,2564,0.8125121054668893,0.899009595944974,"{""0"": 1921, ""1"": 643}","{""Female"": 808, ""Male"": 1756}","{""0|Female"": 713, ""0|Male"": 1208, ""1|Female"": 95, ""1|Male"": 548}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
4,2564,0.8075480524453709,0.9144794558577996,"{""0"": 1929, ""1"": 635}","{""Female"": 845, ""Male"": 1719}","{""0|Female"": 746, ""0|Male"": 1183, ""1|Female"": 99, ""1|Male"": 536}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
5,2564,0.7954551257121647,0.9016119081818514,"{""0"": 1948, ""1"": 616}","{""Female"": 814, ""Male"": 1750}","{""0|Female"": 724, ""0|Male"": 1224, ""1|Female"": 90, ""1|Male"": 526}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
6,2564,0.8056671329063219,0.9211294325608974,"{""0"": 1932, ""1"": 632}","{""Female"": 862, ""Male"": 1702}","{""0|Female"": 765, ""0|Male"": 1167, ""1|Female"": 97, ""1|Male"": 535}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
7,2563,0.7790369171885096,0.9060033074604704,"{""0"": 1972, ""1"": 591}","{""Female"": 824, ""Male"": 1739}","{""0|Female"": 732, ""0|Male"": 1240, ""1|Female"": 92, ""1|Male"": 499}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
8,2563,0.7988346613645427,0.9109760648358344,"{""0"": 1942, ""1"": 621}","{""Female"": 836, ""Male"": 1727}","{""0|Female"": 754, ""0|Male"": 1188, ""1|Female"": 82, ""1|Male"": 539}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
9,2563,0.8083274825101868,0.9093345203313588,"{""0"": 1927, ""1"": 636}","{""Female"": 832, ""Male"": 1731}","{""0|Female"": 739, ""0|Male"": 1188, ""1|Female"": 93, ""1|Male"": 543}",6008,iid,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/iid/entropy_by_client.csv,measured
0,2513,0.9574949676691288,0.976221730039364,"{""0"": 953, ""1"": 1560}","{""Female"": 1484, ""Male"": 1029}","{""0|Female"": 953, ""1|Female"": 531, ""1|Male"": 1029}",6008,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
1,154,0.266764987803026,0.940285958670631,"{""0"": 7, ""1"": 147}","{""Female"": 99, ""Male"": 55}","{""0|Female"": 7, ""1|Female"": 92, ""1|Male"": 55}",6008,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
2,8002,0.0732241709279312,0.8718356244383368,"{""0"": 7931, ""1"": 71}","{""Female"": 2340, ""Male"": 5662}","{""0|Female"": 2284, ""0|Male"": 5647, ""1|Female"": 56, ""1|Male"": 15}",6008,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
3,281,0.9701118148752294,0.9999177790172524,"{""0"": 112, ""1"": 169}","{""Female"": 139, ""Male"": 142}","{""0|Female"": 28, ""0|Male"": 84, ""1|Female"": 111, ""1|Male"": 58}",6008,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
4,2256,0.634351969928918,0.9622242288231136,"{""0"": 1895, ""1"": 361}","{""Female"": 1385, ""Male"": 871}","{""0|Female"": 1349, ""0|Male"": 546, ""1|Female"": 36, ""1|Male"": 325}",6008,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
5,1761,0.7867856215015986,0.9881919373124558,"{""0"": 1347, ""1"": 414}","{""Female"": 993, ""Male"": 768}","{""0|Female"": 991, ""0|Male"": 356, ""1|Female"": 2, ""1|Male"": 412}",6008,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
6,942,0.0,0.0,"{""0"": 942, ""1"": 0}","{""Female"": 0, ""Male"": 942}","{""0|Male"": 942}",6008,joint_dirichlet_0.3,outputs/major_revision/heterogeneity-10seed-2d2b220/partitions/seed_6008/clients_10/joint_dirichlet_0.3/entropy_by_client.csv,measured
